frameid;landmark;x;y;abs_x;abs_y
;;;;;
18;82;3,2233E+15;7,03996E+15;2,06291E+15;3,37918E+15
;;;;;
18;83;3,20327E+15;7,55249E+15;2,05009E+16;3,62519E+16
;;;;;
18;84;3,19595E+16;7,34961E+15;2,04541E+16;3,52781E+16
;;;;;
18;85;3,19434E+16;7,23598E+15;2,04438E+16;3,47327E+15
;;;;;
18;86;3,20543E+16;7,1275E+15;2,05147E+15;3,4212E+15
;;;;;
18;87;3,22679E+16;7,03938E+15;2,06514E+15;3,3789E+16
;;;;;
18;88;3,02563E+15;7,00878E+15;1,93641E+16;3,36422E+15
;;;;;
18;89;2,99277E+14;7,04968E+14;1,91537E+16;3,38385E+16
;;;;;
18;90;2,96105E+16;7,10168E+15;1,89507E+15;3,40881E+15
;;;;;
18;91;2,93725E+16;7,16233E+15;1,87984E+16;3,43792E+16
;;;;;
18;92;2,66913E+15;6,53401E+15;1,70824E+16;3,13633E+16
;;;;;
18;93;1,56325E+15;4,79898E+15;1,00048E+15;2,30351E+16
;;;;;
18;94;3,3258E+16;6,14497E+14;2,12851E+16;2,94958E+15
;;;;;
18;95;2,96115E+16;7,00538E+15;1,89514E+16;3,36258E+16
;;;;;
18;96;2,92832E+16;7,02679E+15;1,87412E+15;3,37286E+15
;;;;;
18;97;3,1078E+16;6,13761E+15;1,98899E+16;2,94605E+16
;;;;;
18;98;2,85235E+15;6,00408E+15;1,8255E+15;2,88196E+16
;;;;;
18;99;3,07487E+16;6,08581E+15;1,96792E+16;2,92119E+16
;;;;;
18;100;2,63654E+15;4,9286E+16;1,68739E+16;2,36573E+16
;;;;;
18;101;2,34126E+14;5,10636E+15;1,49841E+16;2,45105E+16
;;;;;
18;102;2,7571E+16;5,70495E+15;1,76455E+16;2,73837E+16
;;;;;
18;103;1,70857E+16;1,92981E+15;1,09349E+16;9,2631E+15
;;;;;
18;104;1,83469E+16;2,46947E+16;1,1742E+15;1,18535E+16
;;;;;
18;105;1,96183E+16;2,98783E+16;1,25557E+16;1,43416E+16
;;;;;
18;106;2,80916E+15;7,28646E+15;1,79786E+16;3,4975E+15
;;;;;
18;107;2,77828E+15;3,1415E+16;1,7781E+16;1,50792E+15
;;;;;
18;108;2,73413E+15;2,41037E+16;1,74984E+16;1,15698E+16
;;;;;
18;109;2,65412E+15;1,63922E+16;1,69864E+15;7,86828E+15
;;;;;
18;110;2,09502E+16;4,19617E+15;1,34081E+16;2,01416E+16
;;;;;
18;111;1,71208E+16;4,43042E+16;1,09573E+16;2,1266E+16
;;;;;
18;112;2,86021E+16;4,13334E+15;1,83054E+16;1,98401E+16
;;;;;
18;113;1,80969E+16;3,72378E+15;1,1582E+16;1,78741E+16
;;;;;
18;114;2,92306E+15;4,6452E+16;1,87076E+15;2,22969E+16
;;;;;
18;115;2,84843E+16;5,74685E+15;1,82299E+15;2,75849E+16
;;;;;
18;116;1,52006E+16;4,49763E+15;9,72839E+15;2,15886E+15
;;;;;
18;117;1,80767E+16;4,66096E+16;1,15691E+16;2,23726E+16
;;;;;
18;118;2,02305E+16;4,7977E+16;1,29475E+15;2,30289E+16
;;;;;
18;119;2,37717E+16;4,7632E+15;1,52139E+16;2,28634E+16
;;;;;
18;120;2,63749E+15;4,65156E+16;1,68799E+15;2,23275E+16
;;;;;
18;121;2,81842E+15;4,54025E+16;1,80379E+16;2,17932E+16
;;;;;
18;122;3,14062E+16;4,36356E+16;2,00999E+15;2,09451E+16
;;;;;
18;123;1,59998E+16;5,08984E+15;1,02399E+15;2,44312E+16
;;;;;
18;124;1,67748E+15;3,68032E+16;1,07359E+16;1,76655E+15
;;;;;
18;125;3,21448E+16;6,10573E+15;2,05727E+16;2,93075E+16
;;;;;
18;126;2,83084E+16;5,11236E+15;1,81174E+16;2,45393E+15
;;;;;
18;127;1,39085E+15;3,63358E+15;8,90143E+15;1,74412E+16
;;;;;
18;128;2,94852E+14;4,42086E+16;1,88705E+16;2,12201E+16
;;;;;
18;129;2,7589E+15;5,6771E+15;1,76569E+15;2,72501E+15
;;;;;
18;130;1,93375E+16;3,89714E+16;1,2376E+16;1,87063E+16
;;;;;
18;131;2,85227E+15;5,54002E+15;1,82545E+16;2,65921E+16
;;;;;
18;132;1,68952E+16;5,4408E+15;1,0813E+15;2,61159E+15
;;;;;
18;133;2,85761E+15;4,03359E+15;1,82887E+16;1,93612E+16
;;;;;
18;134;2,97348E+14;5,44247E+15;1,90303E+16;2,61238E+14
;;;;;
18;135;2,12531E+16;7,08359E+13;1,3602E+16;3,40013E+15
;;;;;
18;136;2,1908E+16;7,23717E+15;1,40211E+16;3,47384E+16
;;;;;
18;137;1,52319E+16;4,95729E+16;9,7484E+15;2,3795E+16
;;;;;
18;138;1,94291E+15;6,63684E+15;1,24346E+16;3,18568E+15
;;;;;
18;139;1,40593E+16;3,33773E+15;8,99797E+15;1,60211E+16
;;;;;
18;140;2,77297E+15;8,1368E+15;1,7747E+16;3,90566E+16
;;;;;
18;141;3,24399E+15;6,13023E+13;2,07615E+16;2,94251E+15
;;;;;
18;142;2,68593E+15;5,28442E+15;1,719E+16;2,53652E+16
;;;;;
18;143;1,58246E+15;4,04632E+16;1,01277E+16;1,94223E+16
;;;;;
18;144;2,24797E+15;4,10683E+16;1,4387E+16;1,97128E+16
;;;;;
18;145;2,41099E+15;4,12659E+14;1,54304E+16;1,98076E+16
;;;;;
18;146;2,87144E+15;7,07917E+15;1,83772E+13;3,398E+15
;;;;;
18;147;1,70022E+16;5,60352E+15;1,08814E+15;2,68969E+15
;;;;;
18;148;3,09818E+15;8,51606E+15;1,98283E+16;4,08771E+15
;;;;;
18;149;2,61523E+15;8,00954E+15;1,67375E+16;3,84458E+16
;;;;;
18;150;2,41901E+16;7,68719E+15;1,54816E+16;3,68985E+15
;;;;;
18;151;3,29878E+15;2,41389E+16;2,11122E+16;1,15867E+16
;;;;;
18;152;3,4702E+16;8,59859E+14;2,22093E+16;4,12732E+16
;;;;;
18;153;2,57228E+15;4,10339E+14;1,64626E+16;1,96963E+16
;;;;;
18;154;2,72053E+16;4,06309E+15;1,74114E+16;1,95028E+16
;;;;;
18;155;2,81502E+16;4,04658E+15;1,80161E+12;1,94236E+16
;;;;;
18;156;1,5776E+16;3,60027E+15;1,00966E+15;1,72813E+16
;;;;;
18;157;2,67559E+15;3,84128E+16;1,71238E+16;1,84381E+16
;;;;;
18;158;2,50205E+15;3,76335E+15;1,60131E+16;1,80641E+16
;;;;;
18;159;2,32748E+16;3,74539E+14;1,48959E+16;1,79779E+16
;;;;;
18;160;2,16921E+16;3,77512E+15;1,38829E+16;1,81206E+15
;;;;;
18;161;2,08254E+16;3,82669E+16;1,33282E+16;1,83681E+16
;;;;;
18;162;1,33441E+16;3,06432E+15;8,54025E+15;1,47087E+15
;;;;;
18;163;2,14018E+16;4,05433E+15;1,36971E+16;1,94608E+15
;;;;;
18;164;3,35002E+15;6,36476E+15;2,14401E+16;3,05508E+15
;;;;;
18;165;2,81192E+16;6,40854E+15;1,79963E+16;3,0761E+15
;;;;;
18;166;2,89504E+15;5,91177E+15;1,85283E+16;2,83765E+15
;;;;;
18;167;3,10712E+15;6,36965E+15;1,98856E+16;3,05743E+15
;;;;;
18;168;3,32925E+16;3,91068E+15;2,13072E+16;1,87713E+16
;;;;;
18;169;2,33524E+16;7,48853E+15;1,49455E+15;3,5945E+15
;;;;;
18;170;2,54389E+15;7,81276E+14;1,62809E+16;3,75013E+16
;;;;;
18;171;3,06841E+15;8,37557E+15;1,96378E+16;4,02027E+15
;;;;;
18;172;2,017E+16;6,73641E+15;1,29088E+16;3,23348E+14
;;;;;
18;173;2,79787E+16;3,95766E+15;1,79064E+16;1,89968E+15
;;;;;
18;174;3,02293E+16;4,82854E+15;1,93468E+16;2,3177E+16
;;;;;
18;175;3,44735E+15;8,46597E+15;2,2063E+15;4,06367E+15
;;;;;
18;176;2,83151E+15;8,30579E+15;1,81217E+16;3,98678E+15
;;;;;
18;177;1,64345E+16;5,52774E+15;1,05181E+15;2,65332E+16
;;;;;
18;178;3,11251E+15;7,0191E+15;1,99201E+15;3,36917E+16
;;;;;
18;179;3,0806E+16;7,08639E+15;1,97158E+16;3,40147E+15
;;;;;
18;180;3,0576E+15;7,16916E+15;1,95686E+16;3,4412E+16
;;;;;
18;181;3,04634E+15;7,26958E+15;1,94965E+16;3,4894E+15
;;;;;
18;182;2,98762E+16;7,43901E+15;1,91208E+16;3,57073E+16
;;;;;
18;183;2,92381E+16;6,98959E+15;1,87124E+15;3,355E+15
;;;;;
18;184;2,88723E+15;6,97343E+15;1,84783E+16;3,34725E+15
;;;;;
18;185;2,85747E+16;6,95305E+15;1,82878E+16;3,33746E+16
;;;;;
18;186;2,5678E+16;6,71976E+13;1,64339E+16;3,22548E+15
;;;;;
18;187;1,89845E+16;5,86761E+15;1,21501E+16;2,81645E+15
;;;;;
18;188;3,0317E+15;4,4879E+16;1,94029E+16;2,15419E+16
;;;;;
18;189;2,96032E+15;3,87035E+14;1,89461E+16;1,85777E+16
;;;;;
18;190;2,86252E+16;3,87758E+15;1,83201E+16;1,86124E+15
;;;;;
18;191;2,962E+16;7,00368E+15;1,89568E+16;3,36177E+15
;;;;;
18;192;1,95107E+14;6,40879E+15;1,24868E+16;3,07622E+15
;;;;;
18;193;3,08827E+15;3,90599E+14;1,9765E+16;1,87487E+16
;;;;;
18;194;2,89115E+15;7,65875E+15;1,85034E+16;3,6762E+16
;;;;;
18;195;3,30216E+15;5,02041E+15;2,11338E+16;2,40979E+16
;;;;;
18;196;3,13782E+15;4,72492E+16;2,0082E+16;2,26796E+16
;;;;;
18;197;3,3116E+16;4,68132E+14;2,11942E+15;2,24703E+15
;;;;;
18;198;2,91157E+15;5,25717E+15;1,86341E+15;2,52344E+15
;;;;;
18;199;3,43251E+16;8,21403E+15;2,19681E+16;3,94274E+16
;;;;;
18;200;3,42155E+16;7,88314E+15;2,18979E+15;3,78391E+15
;;;;;
18;201;3,15139E+16;7,82892E+15;2,01689E+16;3,75788E+16
;;;;;
18;202;2,48368E+16;7,18129E+15;1,58956E+16;3,44702E+16
;;;;;
18;203;2,60839E+15;5,86892E+15;1,66937E+16;2,81708E+15
;;;;;
18;204;2,67284E+15;7,44466E+15;1,71062E+16;3,57344E+15
;;;;;
18;205;2,20574E+16;5,77883E+15;1,41167E+16;2,77384E+15
;;;;;
18;206;2,45831E+15;6,12993E+14;1,57332E+16;2,94236E+16
;;;;;
18;207;2,10373E+16;6,16193E+15;1,34638E+16;2,95773E+15
;;;;;
18;208;3,09097E+16;8,13415E+15;1,97822E+15;3,90439E+16
;;;;;
18;209;2,83331E+15;5,36389E+15;1,81332E+16;2,57467E+16
;;;;;
18;210;2,35069E+16;7,29871E+15;1,50444E+16;3,50338E+15
;;;;;
18;211;2,57623E+16;7,61426E+15;1,64879E+16;3,65485E+15
;;;;;
18;212;2,33047E+14;6,8798E+15;1,4915E+16;3,30231E+16
;;;;;
18;213;1,79631E+16;6,02399E+14;1,14964E+16;2,89152E+15
;;;;;
18;214;2,13839E+16;6,80162E+15;1,36857E+16;3,26478E+15
;;;;;
18;215;1,76987E+15;6,07091E+15;1,13272E+16;2,91404E+15
;;;;;
18;216;2,35845E+16;6,46537E+15;1,50941E+15;3,10338E+16
;;;;;
18;217;2,92779E+16;4,9627E+16;1,87378E+16;2,38209E+16
;;;;;
18;218;2,90516E+16;5,87291E+15;1,8593E+15;2,819E+15
;;;;;
18;219;2,82158E+15;5,88486E+15;1,80581E+16;2,82473E+15
;;;;;
18;220;2,96118E+16;5,74748E+15;1,89516E+16;2,75879E+15
;;;;;
18;221;2,78115E+16;3,62335E+16;1,77994E+15;1,73921E+16
;;;;;
18;222;2,44394E+16;3,44168E+15;1,56412E+15;1,652E+16
;;;;;
18;223;2,16228E+16;3,40102E+15;1,38386E+16;1,63249E+16
;;;;;
18;224;1,95327E+16;3,4422E+16;1,25009E+16;1,65225E+16
;;;;;
18;225;1,83667E+15;3,5439E+16;1,17547E+16;1,70107E+16
;;;;;
18;226;1,83099E+15;3,95651E+15;1,17183E+16;1,89912E+15
;;;;;
18;227;1,43141E+16;4,38899E+16;9,16102E+15;2,10671E+16
;;;;;
18;228;1,96774E+16;4,38673E+16;1,25935E+16;2,10563E+16
;;;;;
18;229;2,14947E+16;4,49288E+15;1,37566E+15;2,15658E+16
;;;;;
18;230;2,39944E+16;4,4952E+15;1,53564E+15;2,1577E+14
;;;;;
18;231;2,63351E+16;4,43075E+16;1,68544E+16;2,12676E+16
;;;;;
18;232;2,80578E+16;4,35186E+16;1,7957E+15;2,08889E+15
;;;;;
18;233;2,92019E+16;4,28284E+15;1,86892E+16;2,05577E+16
;;;;;
18;234;1,47545E+16;4,20059E+16;9,44285E+15;2,01628E+16
;;;;;
18;235;2,83966E+15;5,93014E+15;1,81738E+16;2,84647E+16
;;;;;
18;236;3,01198E+16;5,13139E+15;1,92767E+16;2,46307E+15
;;;;;
18;237;3,01702E+16;5,93453E+15;1,93089E+15;2,84858E+15
;;;;;
18;238;3,11973E+15;6,0367E+15;1,99663E+15;2,89762E+16
;;;;;
18;239;3,02811E+15;5,94797E+15;1,93799E+16;2,85503E+16
;;;;;
18;240;2,89497E+15;5,99486E+15;1,85278E+16;2,87753E+15
;;;;;
18;241;3,15558E+15;6,0782E+15;2,01957E+16;2,91754E+15
;;;;;
18;242;3,18159E+14;6,10524E+15;2,03622E+15;2,93052E+16
;;;;;
18;243;2,91761E+15;4,05797E+16;1,86727E+16;1,94783E+16
;;;;;
18;244;3,00429E+16;4,14925E+16;1,92275E+15;1,99164E+16
;;;;;
18;245;3,04241E+15;4,22792E+16;1,94714E+16;2,0294E+16
;;;;;
18;246;2,03685E+16;3,86617E+16;1,30358E+16;1,85576E+16
;;;;;
18;247;1,90445E+16;3,74082E+16;1,21885E+15;1,7956E+16
;;;;;
18;248;3,47574E+14;5,04697E+15;2,22447E+16;2,42255E+16
;;;;;
18;249;4,9262E+15;4,0309E+16;3,15277E+15;1,93483E+16
;;;;;
18;250;3,52943E+16;6,06794E+14;2,25884E+16;2,91261E+15
;;;;;
18;251;5,67157E+15;2,54636E+15;3,62981E+15;1,22225E+16
;;;;;
18;252;4,27329E+16;4,26418E+15;2,73491E+15;2,04681E+16
;;;;;
18;253;4,48275E+16;4,29163E+16;2,86896E+15;2,05998E+16
;;;;;
18;254;4,69111E+15;4,2882E+16;3,00231E+15;2,05834E+16
;;;;;
18;255;4,99348E+16;4,10606E+14;3,19583E+16;1,97091E+15
;;;;;
18;256;4,10249E+16;4,21324E+15;2,62559E+15;2,02236E+16
;;;;;
18;257;4,6466E+15;3,49297E+14;2,97382E+16;1,67662E+15
;;;;;
18;258;4,38655E+15;3,54184E+16;2,80739E+15;1,70008E+16
;;;;;
18;259;4,88257E+16;3,52801E+15;3,12485E+15;1,69344E+16
;;;;;
18;260;5,02975E+15;3,62949E+16;3,21904E+16;1,74215E+15
;;;;;
18;261;5,12098E+15;4,26026E+15;3,27743E+16;2,04492E+16
;;;;;
18;262;4,1325E+15;7,93893E+15;2,6448E+16;3,81068E+15
;;;;;
18;263;5,01571E+15;3,93399E+16;3,21006E+15;1,88832E+16
;;;;;
18;264;5,70986E+14;3,79301E+15;3,65431E+16;1,82065E+16
;;;;;
18;265;5,35552E+15;4,01912E+16;3,42753E+16;1,92918E+15
;;;;;
18;266;4,33503E+15;5,48876E+15;2,77442E+15;2,63461E+16
;;;;;
18;267;3,54078E+16;6,81676E+15;2,2661E+16;3,27205E+16
;;;;;
18;268;3,53594E+15;7,00335E+15;2,263E+16;3,36161E+15
;;;;;
18;269;3,75366E+16;6,87726E+15;2,40234E+16;3,30109E+15
;;;;;
18;270;3,90256E+15;6,94226E+15;2,49764E+16;3,33229E+15
;;;;;
18;271;3,70611E+16;7,00538E+15;2,37191E+16;3,36258E+15
;;;;;
18;272;3,84427E+15;7,01654E+15;2,46033E+15;3,36794E+16
;;;;;
18;273;4,23083E+15;7,15251E+15;2,70773E+15;3,4332E+15
;;;;;
18;274;3,45906E+16;6,0085E+15;2,2138E+16;2,88408E+15
;;;;;
18;275;3,47833E+16;5,7649E+15;2,22613E+16;2,76715E+16
;;;;;
18;276;5,28802E+15;3,37139E+15;3,38434E+16;1,61827E+16
;;;;;
18;277;3,95764E+15;4,78782E+16;2,53289E+16;2,29815E+16
;;;;;
18;278;3,94992E+16;5,79256E+15;2,52795E+16;2,78043E+15
;;;;;
18;279;3,96509E+16;5,61758E+15;2,53766E+15;2,69644E+15
;;;;;
18;280;4,92635E+15;5,37592E+14;3,15287E+15;2,58044E+15
;;;;;
18;281;3,47597E+16;5,39037E+15;2,22462E+16;2,58738E+15
;;;;;
18;282;4,80994E+15;3,15278E+16;3,07836E+16;1,51333E+15
;;;;;
18;283;5,10278E+15;3,20883E+15;3,26578E+16;1,54024E+16
;;;;;
18;284;5,45947E+15;2,14893E+15;3,49406E+15;1,03148E+16
;;;;;
18;285;3,83373E+16;3,47101E+15;2,45358E+15;1,66609E+14
;;;;;
18;286;4,16712E+15;3,67701E+15;2,66696E+15;1,76496E+14
;;;;;
18;287;4,36369E+16;6,94739E+15;2,79276E+16;3,33475E+15
;;;;;
18;288;5,44133E+15;6,15687E+15;3,48245E+15;2,9553E+15
;;;;;
18;289;3,80833E+16;5,94793E+15;2,43733E+16;2,85501E+15
;;;;;
18;290;3,65888E+14;6,03525E+15;2,34168E+15;2,89692E+15
;;;;;
18;291;4,10233E+15;7,05275E+15;2,62549E+16;3,38532E+16
;;;;;
18;292;4,05926E+16;7,05261E+15;2,59793E+15;3,38525E+15
;;;;;
18;293;5,20533E+15;3,02008E+16;3,33141E+15;1,44964E+16
;;;;;
18;294;3,95904E+15;5,87301E+15;2,53378E+16;2,81905E+16
;;;;;
18;295;4,40309E+15;3,21821E+16;2,81798E+16;1,54474E+15
;;;;;
18;296;4,43837E+16;3,00422E+15;2,84056E+15;1,44202E+15
;;;;;
18;297;4,56058E+16;1,67607E+15;2,91877E+15;8,04514E+15
;;;;;
18;298;5,28124E+15;2,58827E+16;3,37999E+14;1,24237E+16
;;;;;
18;299;4,413E+15;2,36088E+16;2,82432E+15;1,13322E+16
;;;;;
18;300;5,39791E+15;3,22424E+13;3,45466E+15;1,54763E+15
;;;;;
18;301;5,50424E+15;2,88868E+16;3,52271E+16;1,38657E+16
;;;;;
18;302;3,53953E+16;6,92142E+15;2,2653E+16;3,32228E+15
;;;;;
18;303;3,72866E+15;6,94724E+15;2,38634E+15;3,33467E+16
;;;;;
18;304;3,87328E+14;6,98054E+15;2,4789E+16;3,35066E+15
;;;;;
18;305;3,76457E+15;5,98794E+15;2,40933E+16;2,87421E+16
;;;;;
18;306;4,0798E+15;7,05321E+15;2,61107E+16;3,38554E+15
;;;;;
18;307;3,99519E+16;7,09611E+14;2,55692E+16;3,40613E+16
;;;;;
18;308;4,0359E+16;7,05182E+15;2,58298E+16;3,38487E+16
;;;;;
18;309;3,70449E+16;5,92389E+15;2,37088E+16;2,84347E+15
;;;;;
18;310;3,82502E+16;7,04008E+15;2,44801E+16;3,37924E+16
;;;;;
18;311;3,68913E+15;7,04097E+15;2,36105E+15;3,37967E+15
;;;;;
18;312;3,53392E+15;7,05077E+15;2,26171E+14;3,38437E+15
;;;;;
18;313;3,64055E+16;7,56194E+15;2,32995E+16;3,62973E+15
;;;;;
18;314;3,58372E+15;7,37027E+15;2,29358E+16;3,53773E+16
;;;;;
18;315;3,56598E+15;7,25329E+15;2,28223E+15;3,48158E+15
;;;;;
18;316;3,55001E+15;7,14159E+15;2,27201E+15;3,42796E+16
;;;;;
18;317;3,53514E+15;7,05105E+15;2,26249E+16;3,3845E+15
;;;;;
18;318;3,82511E+15;7,04432E+15;2,44807E+16;3,38127E+16
;;;;;
18;319;3,85869E+15;7,08745E+15;2,46956E+16;3,40198E+15
;;;;;
18;320;3,89482E+15;7,14478E+15;2,49268E+16;3,4295E+15
;;;;;
18;321;3,9272E+16;7,20934E+15;2,51341E+16;3,46049E+15
;;;;;
18;322;4,13173E+15;6,54348E+15;2,64431E+16;3,14087E+16
;;;;;
18;323;5,72077E+15;4,79238E+16;3,66129E+15;2,30034E+16
;;;;;
18;324;3,92834E+16;7,04682E+15;2,51414E+16;3,38247E+16
;;;;;
18;325;3,95984E+15;7,07017E+15;2,5343E+16;3,39368E+16
;;;;;
18;326;3,59356E+15;6,14103E+15;2,29988E+16;2,94769E+15
;;;;;
18;327;3,89916E+16;6,01199E+15;2,49546E+16;2,88576E+15
;;;;;
18;328;3,62547E+15;6,0906E+15;2,3203E+16;2,92349E+16
;;;;;
18;329;4,15517E+15;4,9243E+15;2,65931E+15;2,36367E+16
;;;;;
18;330;4,47247E+15;5,10507E+15;2,86238E+16;2,45043E+16
;;;;;
18;331;3,99873E+15;5,70688E+15;2,55919E+16;2,7393E+16
;;;;;
18;332;5,10656E+15;1,84912E+15;3,2682E+16;8,87577E+15
;;;;;
18;333;4,93321E+15;2,39902E+16;3,15725E+15;1,15153E+16
;;;;;
18;334;4,88157E+16;2,93638E+15;3,1242E+15;1,40946E+16
;;;;;
18;335;4,07128E+15;7,30925E+15;2,60562E+15;3,50844E+15
;;;;;
18;336;3,90611E+16;3,12217E+16;2,49991E+16;1,49864E+16
;;;;;
18;337;3,8864E+16;2,38521E+16;2,48729E+16;1,1449E+16
;;;;;
18;338;3,97592E+15;1,60481E+16;2,54459E+16;7,70307E+15
;;;;;
18;339;4,87994E+15;4,22655E+15;3,12316E+15;2,02874E+15
;;;;;
18;340;5,31624E+15;4,42543E+16;3,40239E+16;2,12421E+16
;;;;;
18;341;3,99357E+14;4,16402E+15;2,55588E+16;1,99873E+15
;;;;;
18;342;5,20232E+15;3,72171E+16;3,32948E+16;1,78642E+16
;;;;;
18;343;3,81722E+15;4,63986E+15;2,44302E+16;2,22713E+16
;;;;;
18;344;3,82463E+15;5,75343E+14;2,44776E+15;2,76165E+15
;;;;;
18;345;5,49119E+15;4,48784E+16;3,51436E+16;2,15416E+16
;;;;;
18;346;5,16854E+15;4,64892E+16;3,30786E+16;2,23148E+16
;;;;;
18;347;4,89378E+15;4,78269E+14;3,13202E+15;2,29569E+15
;;;;;
18;348;4,49112E+15;4,75756E+16;2,87432E+15;2,28363E+15
;;;;;
18;349;4,20056E+15;4,65668E+15;2,68836E+16;2,23521E+15
;;;;;
18;350;3,99116E+16;4,55462E+16;2,55434E+15;2,18622E+16
;;;;;
18;351;3,52265E+16;4,36035E+15;2,2545E+16;2,09297E+16
;;;;;
18;352;5,40874E+14;5,09452E+15;3,46159E+15;2,44537E+16
;;;;;
18;353;5,34196E+15;3,6613E+16;3,41885E+15;1,75742E+16
;;;;;
18;354;3,41525E+16;6,10899E+15;2,18576E+16;2,93231E+16
;;;;;
18;355;3,92532E+15;5,10694E+14;2,51221E+16;2,45133E+15
;;;;;
18;356;5,82017E+15;3,58536E+15;3,72491E+16;1,72097E+16
;;;;;
18;357;3,83071E+16;4,44039E+15;2,45166E+16;2,13138E+16
;;;;;
18;358;4,02071E+15;5,67793E+15;2,57326E+15;2,72541E+16
;;;;;
18;359;5,09552E+15;3,92781E+15;3,26113E+15;1,88535E+16
;;;;;
18;360;3,83821E+15;5,53976E+15;2,45645E+16;2,65909E+16
;;;;;
18;361;5,60627E+15;5,45171E+15;3,58801E+15;2,61682E+15
;;;;;
18;362;4,00805E+14;4,06873E+15;2,56515E+15;1,95299E+16
;;;;;
18;363;3,66221E+16;5,44178E+15;2,34382E+16;2,61205E+16
;;;;;
18;364;4,97062E+15;7,12664E+15;3,1812E+15;3,42079E+16
;;;;;
18;365;4,99347E+16;7,28935E+15;3,19582E+16;3,49889E+16
;;;;;
18;366;5,62148E+15;4,95235E+16;3,59775E+15;2,37713E+16
;;;;;
18;367;5,19548E+15;6,66698E+15;3,3251E+15;3,20015E+16
;;;;;
18;368;5,61947E+15;3,28795E+15;3,59646E+15;1,57822E+15
;;;;;
18;369;4,19628E+16;8,18303E+15;2,68562E+15;3,92785E+15
;;;;;
18;370;3,40983E+15;6,13194E+15;2,18229E+16;2,94333E+15
;;;;;
18;371;4,09861E+16;5,28124E+15;2,62311E+16;2,535E+16
;;;;;
18;372;5,51048E+15;4,03339E+15;3,52671E+15;1,93603E+15
;;;;;
18;373;4,69204E+15;4,13868E+15;3,00291E+16;1,98657E+16
;;;;;
18;374;4,50102E+16;4,14565E+15;2,88065E+16;1,98991E+16
;;;;;
18;375;4,02999E+15;7,12636E+13;2,57919E+15;3,42065E+15
;;;;;
18;376;5,33619E+15;5,61503E+15;3,41516E+15;2,69522E+15
;;;;;
18;377;3,871E+15;8,54333E+15;2,47744E+16;4,1008E+15
;;;;;
18;378;4,45833E+16;8,06413E+15;2,85333E+16;3,87078E+15
;;;;;
18;379;4,70882E+15;7,74661E+15;3,01364E+15;3,71837E+16
;;;;;
18;380;4,32262E+15;4,11758E+15;2,76648E+16;1,97644E+15
;;;;;
18;381;4,15916E+14;4,08445E+16;2,66186E+16;1,96054E+16
;;;;;
18;382;4,05408E+16;4,07881E+16;2,59461E+16;1,95783E+15
;;;;;
18;383;5,47156E+15;3,56821E+16;3,5018E+15;1,71274E+16
;;;;;
18;384;4,21703E+15;3,86884E+15;2,6989E+15;1,85704E+16
;;;;;
18;385;4,40959E+16;3,77533E+15;2,82214E+16;1,81216E+16
;;;;;
18;386;4,60513E+16;3,7519E+15;2,94728E+15;1,80091E+16
;;;;;
18;387;4,79485E+15;3,78358E+16;3,0687E+16;1,81612E+15
;;;;;
18;388;4,90814E+15;3,84475E+15;3,14121E+15;1,84548E+16
;;;;;
18;389;5,7799E+15;2,99868E+16;3,69914E+16;1,43937E+15
;;;;;
18;390;4,82823E+15;4,09368E+15;3,09007E+15;1,96497E+16
;;;;;
18;391;3,9564E+15;6,41361E+15;2,53209E+15;3,07853E+14
;;;;;
18;392;3,80612E+15;5,92324E+15;2,43592E+16;2,84316E+16
;;;;;
18;393;3,60762E+15;6,37392E+15;2,30888E+16;3,05948E+15
;;;;;
18;394;4,7263E+15;7,54404E+15;3,02483E+15;3,62114E+15
;;;;;
18;395;4,47495E+16;7,86764E+15;2,86397E+15;3,77647E+15
;;;;;
18;396;3,85703E+16;8,40359E+15;2,4685E+16;4,03373E+15
;;;;;
18;397;5,23082E+15;6,77781E+15;3,34773E+15;3,25335E+15
;;;;;
18;398;4,0752E+16;3,99406E+16;2,60813E+16;1,91715E+15
;;;;;
18;399;3,65452E+16;4,82449E+16;2,33889E+16;2,31576E+15
;;;;;
18;400;4,18474E+16;8,34869E+15;2,67823E+15;4,00737E+15
;;;;;
18;401;5,51837E+15;5,53506E+15;3,53176E+15;2,65683E+15
;;;;;
18;402;3,6904E+15;7,04419E+15;2,36186E+16;3,38121E+16
;;;;;
18;403;3,72054E+16;7,1146E+15;2,38114E+16;3,41501E+16
;;;;;
18;404;3,74783E+15;7,20294E+15;2,39861E+16;3,45741E+15
;;;;;
18;405;3,77291E+15;7,30783E+15;2,41466E+14;3,50776E+16
;;;;;
18;406;3,87592E+16;7,45499E+15;2,48059E+16;3,57839E+15
;;;;;
18;407;3,95819E+16;7,03081E+15;2,53324E+16;3,37479E+15
;;;;;
18;408;3,98935E+16;7,01482E+15;2,55318E+16;3,36711E+15
;;;;;
18;409;4,01798E+15;6,99559E+15;2,57151E+15;3,35788E+16
;;;;;
18;410;4,27115E+15;6,73435E+15;2,73353E+16;3,23249E+15
;;;;;
18;411;5,05759E+15;5,88075E+15;3,23686E+15;2,82276E+15
;;;;;
18;412;3,66901E+14;4,48393E+16;2,34816E+15;2,15229E+16
;;;;;
18;413;3,83711E+16;3,89804E+16;2,45575E+15;1,87106E+15
;;;;;
18;414;3,97975E+16;3,90969E+16;2,54704E+16;1,87665E+16
